_id,userId,projectName,years,startDate,endDate,projectDescription,skillsGained,mentor,client
661541e9f18a366646f04528,6615415cf18a366646f01fc4,Building Scalable Web Applications with Angular and AWS,5,2025-02-19,2024-05-09,"Condition service use collection try. Anyone such whole ready hard letter. Prove of million final.
Computer expert side simple second economy. Song quickly go laugh. Today protect arm PM kind house.",Angular,Anthony King,"Thomas, Powell and West"
661541e9f18a366646f04529,6615415cf18a366646f01fc5,ETL Pipeline Implementation with ADF and Snowflake,2,2024-10-03,2024-05-09,"See increase stay like discussion. Friend arrive bank money receive lawyer.
Level wide possible. Including drive can yard purpose car hour down.",ADF,Nicholas Hogan,Hoover-Gomez
661541e9f18a366646f0452a,6615415cf18a366646f01fc5,Data Visualization Platform Development with Power BI and React,4,2024-05-18,2024-05-09,Between though state natural prepare fear. Cause realize decide out. Along special street summer painting into write red.,Python,Patricia Douglas,Robles and Sons
661541e9f18a366646f0452b,6615415cf18a366646f01fc6,Real-time Dashboard Development with Power BI and Snowflake,6,2024-08-27,2024-05-09,"Sound able ask even. Step major major hot door.
Large occur time civil face. Marriage development customer choice natural have plan.",Power BI,Lisa Farrell,Rosales-Taylor
661541e9f18a366646f0452c,6615415cf18a366646f01fc6,Data Visualization Platform Development with Power BI and React,3,2024-07-05,2024-05-09,"Another win road kitchen several him much. Modern share low if system system suddenly.
Few wall right indicate check around general. Never look how I final. Development everybody set financial.",React,Michael Miller,"Martin, Williams and Conley"
661541e9f18a366646f0452d,6615415cf18a366646f01fc7,Data Integration Automation using Alteryx and AWS Lambda,5,2024-06-28,2024-05-09,"Administration nothing star. Example single study. Forward continue road place detail energy everybody.
Answer arm thousand woman federal remember. Run trouble generation before voice able probably.",Snowflake,Joseph Price,Frank-Bentley
661541e9f18a366646f0452e,6615415cf18a366646f01fc7,Creating Interactive Presentations with Slides and React,1,2024-09-23,2024-05-09,"Teacher late practice scientist his difficult right. Build good subject act fish draw.
Wonder section down sit through knowledge. Traditional form on life fish able.",React,Ryan Gonzalez,Castro-Spears
661541e9f18a366646f0452f,6615415cf18a366646f01fc8,Data Visualization Platform Development with Power BI and React,10,2025-01-17,2024-05-09,High later foot north peace popular baby receive. Later minute and we wall break law.,Presenting,Laurie Leon,Beltran-Conley
661541e9f18a366646f04530,6615415cf18a366646f01fc8,Mobile App Development using React Native and AWS Amplify,1,2025-03-22,2024-05-09,Group us small girl situation. Yet suffer although ten skill. Dream partner from stage wrong space late. Life note include baby seven rule voice.,Alteryx,Lisa Graves,"Andrews, King and Jensen"
661541e9f18a366646f04531,6615415cf18a366646f01fc9,Building a Data Lake on AWS using Snowflake and Python,6,2024-11-24,2024-05-09,"Design beyond religious radio thus sign play really. Policy song house themselves environmental through watch service.
For apply house place girl. Evening similar glass carry.",Slides,Caleb Cook,Harrison Group
661541e9f18a366646f04532,6615415cf18a366646f01fc9,Snowflake Data Warehouse Migration and Integration,5,2024-07-23,2024-05-09,"Mother capital marriage smile perhaps letter would. Evidence however billion.
Half western interest really face prepare phone. Station event sense.",AWS,Mr. Bobby Arnold,"Murphy, Lewis and Hall"
661541e9f18a366646f04533,6615415cf18a366646f01fca,Building a Data Lake on AWS using Snowflake and Python,3,2025-01-30,2024-05-09,Report enjoy air guess. Late dream behind bank describe attack. Positive million leave evening. Grow majority across.,Project Mgmt,Jamie Wright,"Jacobson, Beard and Woods"
661541e9f18a366646f04534,6615415cf18a366646f01fca,PHP-based E-commerce Website Development on AWS,2,2024-09-19,2024-05-09,"Rule list anyone enjoy lot she indeed. Suggest art discuss create American.
Reduce deal pressure. Before response ahead agreement white say system. War too some nation.",PHP,Rachel Lee,Bishop-Gutierrez
661541e9f18a366646f04535,6615415cf18a366646f01fcb,ETL Pipeline Implementation with ADF and Snowflake,4,2024-10-29,2024-05-09,Authority someone under standard. When size prevent policy never they. Actually research current student if sound task. Hundred yet partner technology prepare professor him ever.,ADF,Christopher Davis,Mays LLC
661541e9f18a366646f04536,6615415cf18a366646f01fcb,Serverless Backend Development with AWS Lambda and Python,1,2025-03-25,2024-05-09,Weight song church include. Party close nation why prevent north relationship public. Loss decision difficult available design.,ADF,Mary Berry,"Miller, Williams and Torres"
661541e9f18a366646f04537,6615415cf18a366646f01fcc,Data Analysis Automation with Python and Alteryx,5,2024-09-18,2024-05-09,Keep open can Democrat recently thing. Network able central baby break ok instead. Be personal do each.,Slides,John Molina,King Inc
661541e9f18a366646f04538,6615415cf18a366646f01fcc,Creating Interactive Presentations with Slides and React,4,2025-03-19,2024-05-09,"Tonight interview send matter trouble air. Increase prove performance window plant treatment Mrs.
Reveal staff indeed price it add. Purpose area economy art.",ADF,Ann Garcia,Leonard-Clark
661541e9f18a366646f04539,6615415cf18a366646f01fcd,Mobile App Development using React Native and AWS Amplify,5,2024-11-10,2024-05-09,Development change out. Ask civil set year attention. Produce both get show paper part teach.,Presenting,Brandi Brown,Robertson Ltd
661541e9f18a366646f0453a,6615415cf18a366646f01fcd,Project Management Dashboard using Power BI and Presenting,6,2024-12-13,2024-05-09,"Form red window first focus where. Material themselves dinner week. Fast control Congress Congress wrong.
Sometimes value sell with feel never rich.",Python,Debbie Soto,Young Ltd
661541e9f18a366646f0453b,6615415cf18a366646f01fce,Data Integration Automation using Alteryx and AWS Lambda,10,2024-07-07,2024-05-09,"Small magazine read bar act prove. Government accept number see economy.
Learn national address candidate last. Spring never enjoy off gas exist better.",AWS,Joseph Hale,"Myers, Sullivan and Adams"
661541e9f18a366646f0453c,6615415cf18a366646f01fce,"Building a Serverless Web Application with AWS, React, and AWS Lambda",5,2025-01-18,2024-05-09,"Certainly him accept company music take. Position police quite special television with speak.
Determine describe safe heavy fire. Bad relationship degree also factor house.",Power BI,Tricia Estes,Mclean-Lee
661541e9f18a366646f0453d,6615415cf18a366646f01fcf,Building a Data Lake on AWS using Snowflake and Python,2,2024-10-25,2024-05-09,On set few administration. Believe ready share history whatever. Three line until common staff air. Beat character bring military themselves school exactly.,PHP,Mrs. Chloe Hall,"Hamilton, Smith and Mcclain"
661541e9f18a366646f0453e,6615415cf18a366646f01fcf,Mobile App Development using React Native and AWS Amplify,1,2024-10-07,2024-05-09,"Government environmental product despite. Sing different exist old amount. Resource politics trade long writer citizen need over.
Game article he husband film.",Power BI,Christopher Young,Hernandez-Smith
661541e9f18a366646f0453f,6615415cf18a366646f01fd0,Data Analysis Automation with Python and Alteryx,4,2024-05-22,2024-05-09,"Mind process bar heavy. Word market sort fund.
Physical cell hard politics technology every itself. Employee home thousand test. Through assume until only.",Slides,Susan Cross,Snyder-Sandoval
661541e9f18a366646f04540,6615415cf18a366646f01fd0,Serverless Backend Development with AWS Lambda and Python,5,2024-08-29,2024-05-09,"Watch the study body create. Admit may scene dinner.
Glass skin meeting call character mind food. Difficult crime anything describe amount environmental. Color very visit president party challenge.",Python,Tony Moore,Sutton PLC
661541e9f18a366646f04541,6615415cf18a366646f01fd1,Snowflake Data Warehouse Migration and Integration,9,2024-10-29,2024-05-09,"Listen tough level here ago. Piece area ask say thank country civil. Book three some possible. Sense money wear.
Early feeling cell TV significant start ground property. Risk that myself later.",React,Sean Dougherty,Espinoza Inc
661541e9f18a366646f04542,6615415cf18a366646f01fd1,Serverless Backend Development with AWS Lambda and Python,7,2024-08-10,2024-05-09,Dinner to early life. Realize Republican hospital. Entire social possible section together capital.,Alteryx,Scott Gonzalez,"Smith, Thompson and Wood"
661541e9f18a366646f04543,6615415df18a366646f01fd2,Data Visualization Platform Development with Power BI and React,4,2025-04-09,2024-05-09,"Growth network effort size ask. Address few off fund early partner. School enjoy foot in admit some.
Phone tree at old structure.",ADF,Mary Taylor,Best-Combs
661541e9f18a366646f04544,6615415df18a366646f01fd2,ETL Pipeline Implementation with ADF and Snowflake,5,2025-01-25,2024-05-09,"As success improve what. Tree quickly memory all.
Home what oil speech mention yourself owner.",Alteryx,Brandi Jackson,Taylor PLC
661541e9f18a366646f04545,6615415df18a366646f01fd3,"Building a Serverless Web Application with AWS, React, and AWS Lambda",8,2024-08-23,2024-05-09,"Their reduce computer. Win recent through tell. Democratic resource notice test study those international.
Owner certainly toward information method. Military population order like.",AWS Lambda,Brittany Baird,Henderson PLC
661541e9f18a366646f04546,6615415df18a366646f01fd3,Data Analysis Automation with Python and Alteryx,4,2024-10-21,2024-05-09,"Simple teach Republican doctor marriage. Republican structure wide total fact however. Audience go show set remember Mrs.
Job money result shoulder. Degree seat better across wide recent.",Alteryx,Jessica Lucas,"Watson, Richardson and Meyer"
661541e9f18a366646f04547,6615415df18a366646f01fd4,Project Management Dashboard using Power BI and Presenting,3,2024-05-30,2024-05-09,Age none herself what treat well. Operation opportunity plant enter. Machine attorney anything factor social front different.,React Native,Julia Smith,"Pierce, Klein and Kemp"
661541e9f18a366646f04548,6615415df18a366646f01fd4,Real-time Dashboard Development with Power BI and Snowflake,3,2024-06-09,2024-05-09,"Page side let fly structure decade. Force buy sing seem everybody. Someone stuff around thus involve.
Bring arm grow scene form. Speak machine important specific less data cold.",React,Julie Graham,"Taylor, Wall and Davis"
661541e9f18a366646f04549,6615415df18a366646f01fd5,Data Integration Automation using Alteryx and AWS Lambda,4,2024-05-28,2024-05-09,Site factor woman turn. Simply upon we. Institution best image start behind same.,PHP,Charles Parker,Espinoza-Brown
661541e9f18a366646f0454a,6615415df18a366646f01fd5,React-based CMS (Content Management System) Development,2,2024-06-25,2024-05-09,Best factor by realize commercial expert. Program special evening art often. Usually clear recognize range positive. Democratic miss need box win mouth eat.,Slides,David Payne,"Ponce, Hill and Stone"
661541e9f18a366646f0454b,6615415df18a366646f01fd6,Snowflake Data Warehouse Migration and Integration,10,2025-04-05,2024-05-09,End charge north crime become challenge short board. Market different step finally.,Angular,Laura Brown,King Inc
661541e9f18a366646f0454c,6615415df18a366646f01fd6,Serverless Backend Development with AWS Lambda and Python,10,2024-09-15,2024-05-09,"Involve our right individual social. Me can raise short happy customer practice form.
Next box lawyer attack left. Particularly minute technology store.",React Native,Christopher Davis,Dawson-Duncan
661541e9f18a366646f0454d,6615415df18a366646f01fd7,"Building a Serverless Web Application with AWS, React, and AWS Lambda",4,2024-07-21,2024-05-09,"Face really old paper difference. No series speech technology include recognize. Range value also economic.
Through ago end item south. Food seem employee present.",Project Mgmt,Jonathan Martinez,"Green, Johnson and Romero"
661541e9f18a366646f0454e,6615415df18a366646f01fd7,PHP-based E-commerce Website Development on AWS,2,2025-01-26,2024-05-09,Morning suffer although charge fine father age. Democrat identify student decade.,Snowflake,Andrew Gutierrez,Odom and Sons
